,STUDENT IDENTIFIER,STDNT_AGE,STDNT_GENDER,STDNT_BACKGROUND,IN_STATE_FLAG,INTERNATIONAL_STS,STDNT_MAJOR,STDNT_TEST_ENTRANCE_COMB,FIRST_TERM,HOUSING_STS,DISTANCE_FROM_HOME,HIGH_SCHL_GPA,FATHER_HI_EDU_DESC,MOTHER_HI_EDU_DESC,DEGREE_GROUP_DESC,FIRST_TERM_ATTEMPT_HRS,SECOND_TERM_ATTEMPT_HRS,COST_OF_ATTEND,EST_FAM_CONTRIBUTION,UNMET_NEED,Attrition,No_sub_first_term,No_sub_second_term,First_term_backlog_hrs,Second_term_backlog_hrs
1279,7757347,0.10018877945720513,M,BGD 1,Y,N,Theatre Arts,1.395593421028921,2009,On Campus,0.7766959232127894,0.0977741111319466,College/Beyond,High School,Bachelors,16,14.0,1.0411889381881656,608160,338520.0,0,3,2,0,0.0
1280,7799500,0.10018877945720513,M,BGD 1,N,N,Chemistry,-0.047694063648014186,2005,Off Campus,0.09532757294096578,1.8442031207854812,High School,High School,Bachelors,12,14.0,0.7686787175645768,0,0.0,0,2,4,0,0.0
1281,7895627,0.10018877945720513,M,BGD 1,N,N,Music Education,1.0819891708982952,2006,Off Campus,1.5431211076811435,1.8442031207854812,High School,College/Beyond,Bachelors,15,18.0,-1.010958025781965,0,0.0,0,3,3,0,0.0
1282,7951399,0.10018877945720513,M,BGD 1,N,N,Biology,1.0819891708982952,2007,Off Campus,0.09532757294096578,0.9286443861645817,High School,High School,Bachelors,12,17.0,1.0279984159846285,1492380,0.0,0,3,6,0,0.0
1283,7937310,0.10018877945720513,M,BGD 1,Y,N,Accounting,0.18295113740379088,2008,Off Campus,0.09532757294096578,1.3334303988984084,High School,Middle School/Junior High,Bachelors,12,12.0,-1.010958025781965,0,0.0,0,4,3,0,0.0
1284,8023087,0.10018877945720513,M,BGD 1,Y,N,Music Performance,-0.047694063648014186,2009,On Campus,0.30940233539803175,0.3707015022528845,Other/Unknown,College/Beyond,Bachelors,16,17.0,1.0403580671592252,558960,433800.0,0,3,3,4,0.0
1285,7771985,-2.3920584710735393,F,BGD 1,Y,N,Undeclared,-0.3806533888579049,2009,On Campus,0.9688870154011483,0.4165841591298374,High School,Middle School/Junior High,Bachelors,15,13.0,1.0411889381881656,36780,184680.0,0,4,3,0,0.0
1286,7755911,0.10018877945720513,F,BGD 3,Y,N,Pre-Nursing,-0.6514198814019851,2009,On Campus,0.9688870154011483,0.7175446854935914,College/Beyond,High School,Bachelors,13,17.0,1.0411889381881656,647400,454440.0,1,5,4,0,0.0
1287,7774508,0.10018877945720513,M,BGD 3,Y,N,Music,0.18295113740379088,2009,On Campus,0.30940233539803175,0.0977741111319466,No Information,No Information,Bachelors,15,16.0,0.8717621743834888,0,0.0,0,2,3,1,0.0
1288,8018694,1.8906657089930663,F,BGD 3,Y,N,Psychology,-0.914677735208308,2009,On Campus,0.30940233539803175,-0.171054763105785,Other/Unknown,High School,Bachelors,15,16.0,1.0411889381881656,0,439320.0,0,4,3,0,4.0
1289,7908946,0.10018877945720513,F,BGD 1,Y,N,Early Childhood Education,0.7752877038123299,2010,Off Campus,0.09532757294096578,1.3574852203886423,No Information,No Information,Bachelors,13,13.0,-1.010958025781965,0,0.0,0,5,4,0,0.0
1290,7819379,-2.3920584710735393,F,BGD 1,Y,N,Finance,2.976993262758974,2006,Off Campus,0.09532757294096578,1.8442031207854812,College/Beyond,College/Beyond,Bachelors,15,12.0,1.050011288299635,1418760,0.0,0,3,3,0,0.0
1291,8014593,1.8906657089930663,M,BGD 1,Y,N,English Language/Literature,-0.047694063648014186,2009,On Campus,0.7766959232127894,-1.1207873465643587,College/Beyond,College/Beyond,Bachelors,14,17.0,-1.010958025781965,0,0.0,0,4,4,0,4.0
1292,7787301,0.10018877945720513,F,BGD 1,Y,N,Pre-Business,-0.10249345394562985,2009,On Campus,0.09532757294096578,0.9286443861645817,High School,High School,Bachelors,15,15.0,1.0411889381881656,2362620,0.0,0,2,4,4,0.0
1293,7933599,0.10018877945720513,F,BGD 4,Y,N,Undeclared,-0.047694063648014186,2009,Off Campus,0.09532757294096578,0.8815407497039169,High School,Other/Unknown,Bachelors,12,14.0,1.0301703935133226,0,372660.0,0,2,3,0,4.0
1294,8017172,0.10018877945720513,M,BGD 3,N,N,Pre-Business,-0.914677735208308,2009,Off Campus,-1.7280596668774246,1.648236330750114,High School,High School,Bachelors,12,12.0,1.0301703935133226,0,790080.0,0,2,2,0,0.0
1295,7818485,0.10018877945720513,M,BGD 6,Y,N,Biology,0.18295113740379088,2010,Off Campus,0.09532757294096578,-0.6314777361184155,High School,College/Beyond,Bachelors,17,20.0,-1.010958025781965,0,0.0,0,3,5,5,0.0
1296,7996627,0.10018877945720513,F,BGD 4,Y,N,Undeclared,-0.914677735208308,2007,Off Campus,0.09532757294096578,-0.54477291795607,High School,High School,Bachelors,13,16.0,0.8240168505823086,0,0.0,0,3,4,4,0.0
1297,7910031,0.10018877945720513,M,BGD 3,Y,N,Management,0.4755774147414855,2006,On Campus,0.09532757294096578,1.4781627744827732,High School,College/Beyond,Bachelors,16,12.0,1.0134785997743279,540,434220.0,0,2,3,0,0.0
1298,7860139,1.8906657089930663,M,BGD 1,Y,N,Undeclared,-0.3806533888579049,2007,Off Campus,0.09532757294096578,0.8110913652639316,College/Beyond,College/Beyond,Bachelors,12,12.0,1.0151703272798975,1480740,0.0,1,3,2,0,0.0
1299,7869227,0.10018877945720513,F,BGD 1,Y,N,Nursing,-0.047694063648014186,2005,Off Campus,0.09532757294096578,0.7175446854935914,High School,High School,Bachelors,12,19.0,0.8285006001782933,166320,0.0,0,4,4,0,0.0
1300,7764297,0.10018877945720513,F,BGD 1,N,Y,Computer Science - Systems,0.4755774147414855,2005,On Campus,0.3980343598902707,-0.031022156001615966,No Information,No Information,Bachelors,19,18.0,0.7686787175645768,0,0.0,0,4,3,0,4.0
1301,7948022,-2.3920584710735393,F,BGD 1,Y,N,Undeclared,-0.6514198814019851,2007,Off Campus,0.09532757294096578,-0.014739084014486207,No Information,No Information,Bachelors,12,12.0,0.8240168505823086,0,0.0,1,3,4,0,0.0
1302,7849547,-2.3920584710735393,M,BGD 3,Y,N,Computer Science - Games,1.9607592175592756,2009,On Campus,-1.7280596668774246,0.0977741111319466,High School,College/Beyond,Bachelors,15,16.0,1.0411889381881656,167940,325740.0,0,4,3,0,1.0
1303,7955314,0.10018877945720513,F,BGD 1,Y,N,Undeclared,0.4755774147414855,2006,On Campus,0.6950510835119063,-1.057866073694684,High School,College/Beyond,Bachelors,15,16.0,-1.010958025781965,0,0.0,1,5,3,0,4.0
1304,7958469,0.10018877945720513,F,BGD 1,Y,N,General Studies/AS,-0.3806533888579049,2007,Off Campus,0.09532757294096578,0.9522373356545518,High School,College/Beyond,Associate,12,12.0,1.0151703272798975,158400,548040.0,0,3,3,0,0.0
1305,7833273,0.10018877945720513,F,BGD 3,Y,N,Biology,-0.6514198814019851,2007,On Campus,0.7766959232127894,0.7175446854935914,High School,College/Beyond,Bachelors,13,17.0,1.0205518659245576,414300,101382.0,1,3,6,0,1.0
1306,7850717,0.10018877945720513,F,BGD 1,Y,N,Undeclared,-0.047694063648014186,2009,Off Campus,0.09532757294096578,-0.4794354321873669,College/Beyond,High School,Bachelors,15,17.0,1.031059952085734,2201100,0.0,0,4,4,0,4.0
1307,7960627,0.10018877945720513,F,BGD 1,Y,N,Art,0.7752877038123299,2010,On Campus,0.09532757294096578,0.5549040987661018,High School,High School,Bachelors,15,15.0,-1.010958025781965,0,0.0,0,2,2,0,0.0
1308,8016260,-2.3920584710735393,F,BGD 3,Y,N,Middle Grades Education,-0.6514198814019851,2010,On Campus,0.7766959232127894,-0.9099921974428251,Other/Unknown,College/Beyond,Bachelors,14,16.0,-1.010958025781965,0,0.0,0,2,5,4,0.0
1309,8006063,0.10018877945720513,F,BGD 1,Y,N,Pre-Nursing,-0.3806533888579049,2009,Off Campus,0.09532757294096578,-0.8034670565377255,High School,High School,Bachelors,14,13.0,1.031059952085734,379200,317880.0,0,4,3,4,3.0
1310,7827717,0.10018877945720513,F,BGD 3,Y,N,Marketing,0.4755774147414855,2005,On Campus,0.7766959232127894,1.4298111668540614,College/Beyond,College/Beyond,Bachelors,12,13.0,-1.010958025781965,0,0.0,0,4,4,0,3.0
1311,8036154,0.10018877945720513,M,BGD 6,Y,N,Undeclared,-2.276050236279965,2005,Off Campus,-1.7280596668774246,0.1656238054352608,College/Beyond,Middle School/Junior High,Bachelors,13,13.0,1.0103223692461076,455940,407520.0,0,3,4,0,0.0
1312,7788256,0.10018877945720513,M,BGD 1,Y,N,Music Education,-0.6514198814019851,2006,Off Campus,0.7766959232127894,-1.8145306823180072,College/Beyond,College/Beyond,Bachelors,12,16.0,0.9657519306137257,312000,334980.0,0,3,3,0,0.0
1313,7943309,0.10018877945720513,M,BGD 1,Y,N,Mathematics,-0.6514198814019851,2008,Off Campus,0.09532757294096578,-0.21545730974680155,High School,College/Beyond,Bachelors,14,15.0,0.7953117865170879,8280,0.0,0,3,5,0,0.0
1314,8022049,0.10018877945720513,M,BGD 3,N,N,Biology,-0.3806533888579049,2006,Off Campus,-1.7280596668774246,-0.05954426477634314,High School,College/Beyond,Bachelors,16,16.0,0.9909644765162421,0,450480.0,0,3,4,3,0.0
1315,7943241,0.10018877945720513,M,BGD 1,Y,N,Music Education,-0.3806533888579049,2008,Off Campus,0.09532757294096578,1.8442031207854812,No Information,No Information,Bachelors,13,15.0,0.7953117865170879,0,0.0,0,2,2,4,2.0
1316,8030790,0.10018877945720513,F,BGD 3,Y,N,Joint Enrollment - Accel,-0.10249345394562985,2010,Off Campus,-1.7280596668774246,0.34780230450947164,College/Beyond,College/Beyond,Bachelors,13,10.0,0.8551810394119744,0,0.0,0,3,3,4,0.0
1317,8014348,0.10018877945720513,F,BGD 4,Y,N,Political Science,-1.7168759708434382,2009,Off Campus,0.09532757294096578,-0.4794354321873669,No Information,No Information,Bachelors,12,13.0,-1.010958025781965,0,0.0,0,3,5,0,0.0
1318,7968402,0.10018877945720513,F,BGD 3,N,N,Psychology,-0.6514198814019851,2010,On Campus,0.30940233539803175,-0.6314777361184155,High School,College/Beyond,Bachelors,15,15.0,-1.010958025781965,0,0.0,0,4,5,0,0.0
1319,7806912,0.10018877945720513,F,BGD 1,Y,N,General Business,-0.10249345394562985,2008,Off Campus,-1.7280596668774246,-0.03715599847067691,College/Beyond,High School,Bachelors,14,15.0,1.0242267800510383,1753440,0.0,0,2,5,7,0.0
1320,7823425,0.10018877945720513,M,BGD 1,Y,N,General Business,-0.10249345394562985,2005,Off Campus,0.09532757294096578,0.4625789673831121,College/Beyond,College/Beyond,Bachelors,12,12.0,-1.010958025781965,0,0.0,0,3,3,3,0.0
1321,7792372,0.10018877945720513,F,BGD 1,Y,N,Undeclared,-0.047694063648014186,2007,Off Campus,0.09532757294096578,0.4165841591298374,High School,High School,Bachelors,12,12.0,-1.010958025781965,0,0.0,0,4,2,0,3.0
1322,7940326,0.10018877945720513,F,BGD 1,Y,N,Spec Ed: Gen. Curr. - Reading,-0.10249345394562985,2010,On Campus,0.7766959232127894,0.3249312335225644,High School,High School,Bachelors,13,15.0,-1.010958025781965,0,0.0,0,5,4,0,0.0
1323,7855674,0.10018877945720513,F,BGD 3,Y,N,Psychology,-0.3806533888579049,2009,On Campus,0.7766959232127894,-0.7606479684527766,High School,College/Beyond,Bachelors,16,15.0,1.0411889381881656,845700,332400.0,0,4,4,0,0.0
1324,7816534,0.10018877945720513,M,BGD 1,Y,N,Management,0.7752877038123299,2005,Off Campus,-1.7280596668774246,0.1203622563723911,College/Beyond,College/Beyond,Bachelors,14,13.0,-1.010958025781965,0,0.0,0,4,3,0,0.0
1325,7797224,0.10018877945720513,F,BGD 1,Y,N,General Business,0.4755774147414855,2005,Off Campus,0.09532757294096578,0.1656238054352608,No Information,No Information,Bachelors,12,12.0,0.8285006001782933,0,0.0,1,4,4,0,0.0
1326,7774443,0.10018877945720513,F,BGD 1,N,N,Spec Ed: Gen. Curr. - Reading,0.18295113740379088,2005,Off Campus,0.09532757294096578,0.3707015022528845,High School,High School,Bachelors,14,13.0,1.0103223692461076,190440,571020.0,0,3,3,0,0.0
1327,8021030,0.10018877945720513,F,BGD 3,Y,N,Early Childhood Education,-0.3806533888579049,2006,Off Campus,-1.7280596668774246,-0.7820724074025451,College/Beyond,High School,Bachelors,15,18.0,-1.010958025781965,937320,0.0,0,3,5,4,0.0
1328,7851129,1.8906657089930663,F,BGD 1,Y,N,History,-0.047694063648014186,2007,Off Campus,-1.7280596668774246,-0.3039152900322672,High School,High School,Bachelors,12,15.0,1.0279984159846285,2186880,0.0,0,4,3,0,0.0
1329,7896836,0.10018877945720513,F,BGD 1,Y,N,Undeclared,-0.10249345394562985,2008,Off Campus,0.30940233539803175,-0.19327047238019918,High School,High School,Bachelors,15,13.0,-1.010958025781965,0,0.0,0,3,4,4,0.0
1330,7994498,1.8906657089930663,F,BGD 1,Y,N,Undeclared,-0.6514198814019851,2008,Off Campus,0.09532757294096578,1.1181532162172632,College/Beyond,College/Beyond,Bachelors,12,12.0,1.0242267800510383,392220,315060.0,0,4,3,0,0.0
1331,8024939,0.10018877945720513,F,BGD 1,Y,N,Biology,0.4755774147414855,2008,Off Campus,0.30940233539803175,0.7876633001882813,High School,High School,Bachelors,15,12.0,1.0279366754468173,244260,597360.0,0,5,4,0,0.0
1332,7907364,0.10018877945720513,F,BGD 1,Y,N,Exercise Science,0.18295113740379088,2010,On Campus,0.09532757294096578,0.030180563378140735,No Information,No Information,Bachelors,15,15.0,-1.010958025781965,0,0.0,1,5,4,0,0.0
1333,7901573,0.10018877945720513,M,BGD 1,Y,N,Biology,-0.6514198814019851,2010,Off Campus,0.09532757294096578,0.2109988280117644,College/Beyond,College/Beyond,Bachelors,17,19.0,-1.010958025781965,0,0.0,0,3,5,5,1.0
1334,8024499,0.10018877945720513,M,BGD 1,N,N,Psychology,0.7752877038123299,2010,On Campus,7.729630901312564,0.4165841591298374,College/Beyond,College/Beyond,Bachelors,16,16.0,-1.010958025781965,0,0.0,0,5,3,0,4.0
1335,8025569,0.10018877945720513,F,BGD 1,Y,N,Geology,-0.10249345394562985,2005,Off Campus,0.09532757294096578,1.5266215904352654,No Information,No Information,Bachelors,13,13.0,-1.010958025781965,0,0.0,0,4,3,0,0.0
1336,7986795,0.10018877945720513,F,BGD 2,Y,N,Nursing,-0.047694063648014186,2005,Off Campus,-1.7280596668774246,0.1203622563723911,High School,College/Beyond,Bachelors,13,13.0,1.0103223692461076,379500,326460.0,0,5,2,0,0.0
1337,8003173,0.10018877945720513,F,BGD 1,Y,N,Nursing,-0.6514198814019851,2006,On Campus,0.09532757294096578,0.2109988280117644,High School,College/Beyond,Bachelors,13,14.0,-1.010958025781965,0,0.0,0,4,3,0,1.0
1338,7776981,0.10018877945720513,F,BGD 1,Y,N,Nursing,-0.047694063648014186,2007,Off Campus,0.09532757294096578,0.4165841591298374,Middle School/Junior High,College/Beyond,Bachelors,14,14.0,1.0166062814748482,412920,251700.0,0,4,2,0,0.0
1339,7760571,0.10018877945720513,F,BGD 1,Y,N,Nursing,-0.3806533888579049,2008,Off Campus,-1.7280596668774246,-0.19327047238019918,High School,High School,Bachelors,13,14.0,-1.010958025781965,0,0.0,0,4,3,0,3.0
1340,7948240,0.10018877945720513,F,BGD 1,Y,N,Pre-Nursing,-0.10249345394562985,2009,Off Campus,-1.7280596668774246,1.0231803803540134,College/Beyond,College/Beyond,Bachelors,14,16.0,1.031059952085734,1135080,0.0,0,6,4,0,0.0
1341,7780666,0.10018877945720513,F,BGD 1,Y,N,Pre-Nursing,-0.10249345394562985,2009,Off Campus,0.09532757294096578,-0.03715599847067691,College/Beyond,College/Beyond,Bachelors,16,16.0,1.031059952085734,3735720,0.0,0,6,4,0,3.0
1342,7780308,-2.3920584710735393,F,BGD 3,Y,N,Pre-Nursing,-0.10249345394562985,2010,On Campus,0.7766959232127894,0.39362879700816206,High School,College/Beyond,Bachelors,13,17.0,-1.010958025781965,744600,0.0,0,5,4,0,0.0
1343,7911085,-2.3920584710735393,M,BGD 3,N,Y,Chemistry,-0.047694063648014186,2006,On Campus,0.3980343598902707,-0.14881021422738858,No Information,No Information,Bachelors,17,17.0,-1.010958025781965,0,0.0,0,4,5,0,4.0
1344,7968676,0.10018877945720513,M,BGD 1,Y,N,Engineering Studies,1.395593421028921,2006,On Campus,1.2657581999580145,0.7408899322170149,Other/Unknown,College/Beyond,Bachelors,16,16.0,1.0134785997743279,756960,120300.0,0,4,3,0,3.0
1345,7993718,0.10018877945720513,F,BGD 1,Y,N,Chemistry,1.9607592175592756,2006,Off Campus,0.09532757294096578,-1.3902733828962723,High School,High School,Bachelors,17,14.0,-1.010958025781965,0,0.0,0,4,3,0,4.0
1346,7983523,0.10018877945720513,F,BGD 1,Y,N,Engineering Studies,-0.3806533888579049,2008,On Campus,0.30940233539803175,-0.12653685793488018,High School,College/Beyond,Bachelors,13,17.0,-1.010958025781965,0,0.0,1,5,5,0,0.0
1347,7772573,-2.3920584710735393,F,BGD 3,Y,N,Chemistry,-0.6514198814019851,2009,On Campus,0.6950510835119063,0.6476750333120324,Other/Unknown,College/Beyond,Bachelors,17,17.0,1.0411889381881656,0,84180.0,0,3,4,4,0.0
1348,7976128,0.10018877945720513,F,BGD 1,Y,N,Pre-Engineering/RETP,2.2929225544702443,2010,On Campus,0.09532757294096578,0.8815407497039169,High School,College/Beyond,Bachelors,17,14.0,-1.010958025781965,0,0.0,0,3,3,0,0.0
1349,7830730,0.10018877945720513,F,BGD 3,Y,N,Engineering Studies,-0.10249345394562985,2010,Off Campus,-1.7280596668774246,0.6476750333120324,High School,High School,Bachelors,13,14.0,-1.010958025781965,0,0.0,0,4,4,0,0.0
1350,7785339,0.10018877945720513,F,BGD 1,Y,N,Accounting,1.0819891708982952,2005,Off Campus,0.09532757294096578,1.6726392539719592,High School,High School,Bachelors,13,15.0,-1.010958025781965,0,0.0,0,3,3,0,0.0
1351,7961898,0.10018877945720513,F,BGD 3,Y,N,Theatre Arts,-0.6514198814019851,2006,On Campus,1.0204500264368062,0.5780551105952603,Other/Unknown,College/Beyond,Bachelors,14,13.0,-1.010958025781965,0,0.0,0,4,3,0,3.0
1352,7809089,0.10018877945720513,F,BGD 1,Y,N,Finance,-0.914677735208308,2006,Off Campus,0.09532757294096578,1.3334303988984084,High School,High School,Bachelors,15,15.0,0.7577295061480078,0,0.0,0,4,3,0,0.0
1353,7786881,0.10018877945720513,F,BGD 1,Y,N,Early Childhood Education,0.7752877038123299,2006,Off Campus,0.09532757294096578,0.07521442654842107,College/Beyond,College/Beyond,Bachelors,14,16.0,0.8109371122030681,0,0.0,0,5,2,0,4.0
1354,8035384,0.10018877945720513,M,BGD 1,Y,N,Music Education,1.6352756966146966,2006,Off Campus,0.7766959232127894,0.6476750333120324,College/Beyond,College/Beyond,Bachelors,13,18.0,1.0134785997743279,1354740,0.0,0,3,3,0,0.0
1355,7819056,0.10018877945720513,M,BGD 3,Y,N,Communication,-1.7168759708434382,2007,Off Campus,-1.7280596668774246,0.9758576693922763,Other/Unknown,Other/Unknown,Bachelors,12,13.0,1.0219370449413223,22800,391200.0,0,3,3,0,0.0
1356,7993980,0.10018877945720513,F,BGD 1,Y,N,Psychology,-2.5358417512452998,2008,Off Campus,-1.7280596668774246,0.8815407497039169,College/Beyond,High School,Bachelors,13,9.0,-1.010958025781965,0,0.0,0,3,2,0,0.0
1357,7941347,0.10018877945720513,F,BGD 1,Y,N,Undeclared,-1.4181704660052359,2008,Off Campus,0.09532757294096578,-1.5332246786116843,No Information,No Information,Bachelors,15,16.0,-1.010958025781965,0,0.0,0,4,3,0,3.0
1358,7868192,-2.3920584710735393,F,BGD 3,Y,N,Theatre Arts,1.9607592175592756,2009,On Campus,0.7766959232127894,-1.1207873465643587,College/Beyond,College/Beyond,Bachelors,12,13.0,0.9931564341464381,563940,251760.0,0,3,3,0,0.0
1359,7974392,0.10018877945720513,F,BGD 3,Y,N,Accounting,0.18295113740379088,2010,On Campus,0.6950510835119063,0.3249312335225644,College/Beyond,High School,Bachelors,12,18.0,-1.010958025781965,0,0.0,1,4,5,0,4.0
1360,7821575,0.10018877945720513,F,BGD 1,Y,N,Early Childhood Education,-0.10249345394562985,2010,Off Campus,0.09532757294096578,-0.4794354321873669,High School,High School,Bachelors,13,14.0,-1.010958025781965,0,0.0,0,3,3,4,0.0
1361,7849391,0.10018877945720513,F,BGD 1,Y,N,Communication,-0.3806533888579049,2010,On Campus,0.7766959232127894,-1.3079065322580832,High School,College/Beyond,Bachelors,16,12.0,-1.010958025781965,0,0.0,0,5,4,1,0.0
1362,7835177,-2.3920584710735393,F,BGD 3,Y,N,Pre-Business,-1.170304657881328,2009,On Campus,0.7766959232127894,-0.19327047238019918,High School,College/Beyond,Bachelors,13,17.0,1.0411889381881656,333420,457260.0,0,3,4,0,0.0
1363,7836039,0.10018877945720513,F,BGD 4,Y,N,Chemistry,0.18295113740379088,2008,On Campus,0.7766959232127894,0.8345469804348111,High School,High School,Bachelors,15,15.0,1.0279366754468173,1140240,0.0,0,5,4,1,1.0
1364,7997088,0.10018877945720513,F,BGD 1,Y,N,Pre-Nursing,-0.10249345394562985,2009,Off Campus,0.09532757294096578,0.9758576693922763,College/Beyond,College/Beyond,Bachelors,14,17.0,0.6932053554762956,0,0.0,1,6,3,0,7.0
1365,8001442,0.10018877945720513,F,BGD 1,Y,N,Pre-Nursing,-0.047694063648014186,2009,Off Campus,0.09532757294096578,0.4165841591298374,College/Beyond,High School,Bachelors,14,12.0,0.8717621743834888,0,0.0,0,5,4,0,0.0
1366,7955417,-2.3920584710735393,F,BGD 3,Y,N,Applied Computer Science,1.0819891708982952,2007,Off Campus,-1.7280596668774246,1.0943691480479854,High School,College/Beyond,Bachelors,13,15.0,1.0205518659245576,303180,603840.0,0,5,3,0,0.0
1367,7825078,0.10018877945720513,F,BGD 3,Y,N,Chemistry,-0.10249345394562985,2006,On Campus,0.30940233539803175,-1.9528562495461346,High School,College/Beyond,Bachelors,15,18.0,1.0134785997743279,1049640,126780.0,0,4,5,1,1.0
1368,7885067,0.10018877945720513,F,BGD 8,Y,N,Pre-Business,1.0819891708982952,2009,Off Campus,0.09532757294096578,0.8815407497039169,College/Beyond,College/Beyond,Bachelors,18,18.0,1.0301703935133226,3847440,0.0,0,5,5,0,0.0
1369,7926670,0.10018877945720513,F,BGD 3,Y,N,Accounting,-0.6514198814019851,2009,On Campus,0.6950510835119063,0.1882971478266711,High School,College/Beyond,Bachelors,15,15.0,1.0411889381881656,814740,185940.0,0,3,5,0,0.0
1370,7815542,-2.3920584710735393,M,BGD 1,Y,N,Information Technology,1.9607592175592756,2010,Off Campus,-1.7280596668774246,0.8815407497039169,College/Beyond,College/Beyond,Bachelors,13,15.0,-1.010958025781965,0,0.0,0,5,4,0,0.0
1371,7872494,1.8906657089930663,M,BGD 1,Y,N,Pre-Business,0.18295113740379088,2010,Off Campus,0.09532757294096578,-0.05954426477634314,High School,High School,Bachelors,15,19.0,-1.010958025781965,0,0.0,0,4,4,0,4.0
1372,7880553,-2.3920584710735393,M,BGD 1,Y,N,Management,0.4755774147414855,2010,Off Campus,0.09532757294096578,-0.9099921974428251,Middle School/Junior High,Middle School/Junior High,Bachelors,14,15.0,-1.010958025781965,0,0.0,0,3,5,4,0.0
1373,7977141,1.8906657089930663,M,BGD 2,N,N,Music Performance,-0.047694063648014186,2010,On Campus,2.6735401495560285,-0.25974423896747634,High School,College/Beyond,Bachelors,13,13.0,-1.010958025781965,0,0.0,0,2,2,3,1.0
1374,8017214,0.10018877945720513,F,BGD 3,Y,N,Political Science,-0.914677735208308,2005,On Campus,0.7766959232127894,0.9050788483446248,High School,College/Beyond,Bachelors,15,12.0,1.0096488714309981,676260,181980.0,0,4,3,0,0.0
1375,7853537,0.10018877945720513,F,BGD 1,Y,N,Theatre Education,-0.3806533888579049,2005,On Campus,0.30940233539803175,0.39362879700816206,Other/Unknown,College/Beyond,Bachelors,14,16.0,-1.010958025781965,0,0.0,0,2,5,0,0.0
1376,7866170,0.10018877945720513,F,BGD 1,N,N,Political Science,-0.10249345394562985,2005,Off Campus,0.09532757294096578,0.5549040987661018,No Information,No Information,Bachelors,15,16.0,-1.010958025781965,0,0.0,0,4,3,0,0.0
1377,7903200,0.10018877945720513,F,BGD 1,Y,N,Theatre Education,0.4755774147414855,2005,On Campus,-1.7280596668774246,-1.4721460455675852,No Information,No Information,Bachelors,17,14.0,-1.010958025781965,0,0.0,0,3,3,0,0.0
1378,7827179,0.10018877945720513,F,BGD 3,Y,N,Undeclared,-0.10249345394562985,2006,Off Campus,-1.7280596668774246,-0.739193775346295,College/Beyond,College/Beyond,Bachelors,12,15.0,1.0134785997743279,83700,417060.0,0,3,2,0,0.0
1379,8032625,0.10018877945720513,M,BGD 1,Y,N,Accounting,0.7752877038123299,2006,Off Campus,0.09532757294096578,-0.05954426477634314,High School,High School,Bachelors,12,15.0,-1.010958025781965,0,0.0,0,4,3,0,0.0
1380,8002413,0.10018877945720513,F,BGD 1,Y,N,Psychology,0.18295113740379088,2006,Off Campus,0.09532757294096578,1.8442031207854812,College/Beyond,College/Beyond,Bachelors,12,12.0,1.050011288299635,514380,533940.0,0,4,3,0,0.0
1381,7808979,1.8906657089930663,M,BGD 1,N,N,Undeclared,0.18295113740379088,2006,Off Campus,-1.7280596668774246,-0.3259572792663698,No Information,No Information,Bachelors,12,13.0,-1.010958025781965,0,0.0,1,2,3,0,0.0
1382,7925499,0.10018877945720513,F,BGD 3,Y,N,Undeclared,-0.6514198814019851,2007,On Campus,0.7766959232127894,1.1181532162172632,High School,High School,Bachelors,14,13.0,1.0219370449413223,1046580,0.0,0,3,5,4,0.0
1383,7943790,0.10018877945720513,F,BGD 3,Y,N,Management,0.4755774147414855,2007,Off Campus,-1.7280596668774246,-2.031194722989783,High School,High School,Bachelors,13,13.0,1.0279984159846285,420,714540.0,1,2,2,0,4.0
1384,7926045,0.10018877945720513,F,BGD 3,Y,N,Chemistry,-1.4181704660052359,2007,On Campus,0.7766959232127894,-0.19327047238019918,High School,High School,Bachelors,15,17.0,1.0219370449413223,57900,398100.0,0,4,4,4,0.0
1385,7991144,0.10018877945720513,F,BGD 1,Y,N,Undeclared,0.4755774147414855,2007,On Campus,0.6950510835119063,0.999505360041998,High School,College/Beyond,Bachelors,15,15.0,1.0205518659245576,486720,0.0,1,5,5,1,0.0
1386,7781056,0.10018877945720513,M,BGD 1,Y,N,Undeclared,-0.047694063648014186,2008,Off Campus,-1.7280596668774246,0.2109988280117644,Other/Unknown,No Information,Bachelors,13,12.0,1.023153645481629,1606200,0.0,1,4,3,0,0.0
1387,8013357,0.10018877945720513,M,BGD 1,Y,N,Undeclared,-0.3806533888579049,2008,Off Campus,0.09532757294096578,-0.19327047238019918,College/Beyond,High School,Bachelors,13,13.0,-1.010958025781965,0,0.0,0,4,2,0,0.0
1388,8021582,0.10018877945720513,M,BGD 1,Y,N,Management,0.7752877038123299,2008,Off Campus,-1.7280596668774246,-0.21545730974680155,Other/Unknown,Other/Unknown,Bachelors,12,14.0,1.0242267800510383,280860,636420.0,0,2,2,0,4.0
1389,7761684,0.10018877945720513,M,BGD 1,Y,N,Finance,1.6352756966146966,2008,Off Campus,0.09532757294096578,0.7175446854935914,High School,High School,Bachelors,13,12.0,-1.010958025781965,0,0.0,0,2,3,4,0.0
1390,7965572,0.10018877945720513,M,BGD 1,Y,N,History,-0.3806533888579049,2008,On Campus,0.09532757294096578,0.3707015022528845,High School,High School,Bachelors,15,16.0,1.0289759831478946,720900,214440.0,0,2,4,0,7.0
